snapshot_ts_ms,stage,symbol,side,strategy,signal_id,pending_id,setup_id,outcome,image_path,context_interval,entry_interval,breakout_level,entry_ref,stop,tp1,tp2,note,image_available
1774461657503,pending,PIPPINUSDT,SHORT,short_exhaustion_retest,,PIPPINUSDT-SHORT-EXH-1774460700000,PIPPINUSDT-SHORT-EXH-1774460700000,,/root/binance_bot_signals/review_snapshots/20260325/PIPPINUSDT_SHORT_short_exhaustion_retest_pending_1774460700000.png,1h,15m,0.05913,,,,,1h exhaustion 25/35 + 15m breakdown 29/30 -> retest fail pending,
1774462621653,pending,AAVEUSDT,SHORT,short_exhaustion_retest,,AAVEUSDT-SHORT-EXH-1774461600000,AAVEUSDT-SHORT-EXH-1774461600000,,/root/binance_bot_signals/review_snapshots/20260325/AAVEUSDT_SHORT_short_exhaustion_retest_pending_1774461600000.png,1h,15m,113.31,,,,,1h exhaustion 25/35 + 15m breakdown 28/30 -> retest fail pending,
1774463564327,closed,PUMPUSDT,SHORT,short_exhaustion_retest,PUMPUSDT-SHORT-1774450800000-2,,PUMPUSDT-SHORT-1774450800000-2,LOSS_STOP,/root/binance_bot_signals/review_snapshots/20260325/PUMPUSDT_SHORT_short_exhaustion_retest_closed_1774450800000.png,1h,15m,0.001855,0.001848,0.0019034400000000002,0.00179256,0.0017371199999999998,LOSS_STOP | r=-1.00 | stop hit before tp,
1774463566242,confirmed,AAVEUSDT,SHORT,short_exhaustion_retest,AAVEUSDT-SHORT-1774461600000-1,,AAVEUSDT-SHORT-1774461600000-1,,/root/binance_bot_signals/review_snapshots/20260325/AAVEUSDT_SHORT_short_exhaustion_retest_confirmed_1774461600000.png,1h,15m,113.31,112.88,116.2664,109.49359999999999,106.10719999999998,1h exhaustion 25/35 + 15m breakdown 28/30 -> retest fail retest fail + 15m retest 35/35,
1774464401691,pending,CYSUSDT,SHORT,short_exhaustion_retest,,CYSUSDT-SHORT-EXH-1774463400000,CYSUSDT-SHORT-EXH-1774463400000,,/root/binance_bot_signals/review_snapshots/20260325/CYSUSDT_SHORT_short_exhaustion_retest_pending_1774463400000.png,1h,15m,0.404,,,,,1h exhaustion 23/35 + 15m breakdown 26/30 -> retest fail pending,
1774466131831,pending,PAXGUSDT,SHORT,short_exhaustion_retest,,PAXGUSDT-SHORT-EXH-1774465200000,PAXGUSDT-SHORT-EXH-1774465200000,,/root/binance_bot_signals/review_snapshots/20260325/PAXGUSDT_SHORT_short_exhaustion_retest_pending_1774465200000.png,1h,15m,4534.01,,,,,1h exhaustion 27/35 + 15m breakdown 28/30 -> retest fail pending,
1774469805018,pending,ZECUSDT,SHORT,short_exhaustion_retest,,ZECUSDT-SHORT-EXH-1774468800000,ZECUSDT-SHORT-EXH-1774468800000,,/root/binance_bot_signals/review_snapshots/20260325/ZECUSDT_SHORT_short_exhaustion_retest_pending_1774468800000.png,1h,15m,233.42,,,,,1h exhaustion 25/35 + 15m breakdown 29/30 -> retest fail pending,
1774470609268,pending,DOGEUSDT,SHORT,short_exhaustion_retest,,DOGEUSDT-SHORT-EXH-1774469700000,DOGEUSDT-SHORT-EXH-1774469700000,,/root/binance_bot_signals/review_snapshots/20260325/DOGEUSDT_SHORT_short_exhaustion_retest_pending_1774469700000.png,1h,15m,0.09594,,,,,1h exhaustion 33/35 + 15m breakdown 24/30 -> retest fail pending,
1774470614110,pending,1000PEPEUSDT,SHORT,short_exhaustion_retest,,1000PEPEUSDT-SHORT-EXH-1774469700000,1000PEPEUSDT-SHORT-EXH-1774469700000,,/root/binance_bot_signals/review_snapshots/20260325/1000PEPEUSDT_SHORT_short_exhaustion_retest_pending_1774469700000.png,1h,15m,0.0035175,,,,,1h exhaustion 33/35 + 15m breakdown 28/30 -> retest fail pending,
1774470615859,pending,ADAUSDT,SHORT,short_exhaustion_retest,,ADAUSDT-SHORT-EXH-1774469700000,ADAUSDT-SHORT-EXH-1774469700000,,/root/binance_bot_signals/review_snapshots/20260325/ADAUSDT_SHORT_short_exhaustion_retest_pending_1774469700000.png,1h,15m,0.2695,,,,,1h exhaustion 31/35 + 15m breakdown 25/30 -> retest fail pending,
1774470620838,pending,AVAXUSDT,SHORT,short_exhaustion_retest,,AVAXUSDT-SHORT-EXH-1774469700000,AVAXUSDT-SHORT-EXH-1774469700000,,/root/binance_bot_signals/review_snapshots/20260325/AVAXUSDT_SHORT_short_exhaustion_retest_pending_1774469700000.png,1h,15m,9.635,,,,,1h exhaustion 27/35 + 15m breakdown 26/30 -> retest fail pending,
1774470626843,pending,APTUSDT,SHORT,short_exhaustion_retest,,APTUSDT-SHORT-EXH-1774469700000,APTUSDT-SHORT-EXH-1774469700000,,/root/binance_bot_signals/review_snapshots/20260325/APTUSDT_SHORT_short_exhaustion_retest_pending_1774469700000.png,1h,15m,1.0701,,,,,1h exhaustion 35/35 + 15m breakdown 29/30 -> retest fail pending,
1774470636702,pending,1000BONKUSDT,SHORT,short_exhaustion_retest,,1000BONKUSDT-SHORT-EXH-1774469700000,1000BONKUSDT-SHORT-EXH-1774469700000,,/root/binance_bot_signals/review_snapshots/20260325/1000BONKUSDT_SHORT_short_exhaustion_retest_pending_1774469700000.png,1h,15m,0.006227,,,,,1h exhaustion 33/35 + 15m breakdown 24/30 -> retest fail pending,
1774470640751,pending,ARBUSDT,SHORT,short_exhaustion_retest,,ARBUSDT-SHORT-EXH-1774469700000,ARBUSDT-SHORT-EXH-1774469700000,,/root/binance_bot_signals/review_snapshots/20260325/ARBUSDT_SHORT_short_exhaustion_retest_pending_1774469700000.png,1h,15m,0.0983,,,,,1h exhaustion 35/35 + 15m breakdown 28/30 -> retest fail pending,
1774470648133,pending,HBARUSDT,SHORT,short_exhaustion_retest,,HBARUSDT-SHORT-EXH-1774469700000,HBARUSDT-SHORT-EXH-1774469700000,,/root/binance_bot_signals/review_snapshots/20260325/HBARUSDT_SHORT_short_exhaustion_retest_pending_1774469700000.png,1h,15m,0.09417,,,,,1h exhaustion 35/35 + 15m breakdown 24/30 -> retest fail pending,
1774470650908,pending,ETCUSDT,SHORT,short_exhaustion_retest,,ETCUSDT-SHORT-EXH-1774469700000,ETCUSDT-SHORT-EXH-1774469700000,,/root/binance_bot_signals/review_snapshots/20260325/ETCUSDT_SHORT_short_exhaustion_retest_pending_1774469700000.png,1h,15m,8.635,,,,,1h exhaustion 35/35 + 15m breakdown 24/30 -> retest fail pending,
1774471574010,confirmed,APTUSDT,SHORT,short_exhaustion_retest,APTUSDT-SHORT-1774469700000-1,,APTUSDT-SHORT-1774469700000-1,,/root/binance_bot_signals/review_snapshots/20260325/APTUSDT_SHORT_short_exhaustion_retest_confirmed_1774469700000.png,1h,15m,1.0701,1.0646,1.096538,1.032662,1.000724,1h exhaustion 35/35 + 15m breakdown 29/30 -> retest fail retest fail + 15m retest 35/35,
1774472538301,confirmed,1000PEPEUSDT,SHORT,short_exhaustion_retest,1000PEPEUSDT-SHORT-1774469700000-2,,1000PEPEUSDT-SHORT-1774469700000-2,,/root/binance_bot_signals/review_snapshots/20260325/1000PEPEUSDT_SHORT_short_exhaustion_retest_confirmed_1774469700000.png,1h,15m,0.0035175,0.0035158,0.003621274,0.003410326,0.003304852,1h exhaustion 33/35 + 15m breakdown 28/30 -> retest fail retest fail + 15m retest 35/35,
1774472539566,confirmed,ETCUSDT,SHORT,short_exhaustion_retest,ETCUSDT-SHORT-1774469700000-2,,ETCUSDT-SHORT-1774469700000-2,,/root/binance_bot_signals/review_snapshots/20260325/ETCUSDT_SHORT_short_exhaustion_retest_confirmed_1774469700000.png,1h,15m,8.635,8.623,8.881689999999999,8.36431,8.10562,1h exhaustion 35/35 + 15m breakdown 24/30 -> retest fail retest fail + 15m retest 35/35,
1774474332909,pending,XMRUSDT,SHORT,short_exhaustion_retest,,XMRUSDT-SHORT-EXH-1774473300000,XMRUSDT-SHORT-EXH-1774473300000,,/root/binance_bot_signals/review_snapshots/20260325/XMRUSDT_SHORT_short_exhaustion_retest_pending_1774473300000.png,1h,15m,339.82,,,,,1h exhaustion 31/35 + 15m breakdown 28/30 -> retest fail pending,
1774476397411,pending,BSBUSDT,LONG,long_breakout_retest,,BSBUSDT-LONG-1774476000000,BSBUSDT-LONG-1774476000000,,/root/binance_bot_signals/review_snapshots/20260325/BSBUSDT_LONG_long_breakout_retest_pending_1774476000000.png,1h,5m,0.15908,,,,,OI jump 7.86% + breakout pending + 15m up + 1h up,
1774476706247,pending,ONTUSDT,LONG,long_breakout_retest,,ONTUSDT-LONG-1774476300000,ONTUSDT-LONG-1774476300000,,/root/binance_bot_signals/review_snapshots/20260325/ONTUSDT_LONG_long_breakout_retest_pending_1774476300000.png,1h,5m,0.0587,,,,,OI jump 2.46% + breakout pending + 15m up + 1h flat,
1774477060275,pending,PROVEUSDT,LONG,long_breakout_retest,,PROVEUSDT-LONG-1774476600000,PROVEUSDT-LONG-1774476600000,,/root/binance_bot_signals/review_snapshots/20260325/PROVEUSDT_LONG_long_breakout_retest_pending_1774476600000.png,1h,5m,0.2615,,,,,OI jump 76.65% + breakout pending + 15m flat + 1h flat,
1774477061543,pending,ATHUSDT,SHORT,short_exhaustion_retest,,ATHUSDT-SHORT-EXH-1774476000000,ATHUSDT-SHORT-EXH-1774476000000,,/root/binance_bot_signals/review_snapshots/20260325/ATHUSDT_SHORT_short_exhaustion_retest_pending_1774476000000.png,1h,15m,0.00765,,,,,1h exhaustion 35/35 + 15m breakdown 27/30 -> retest fail pending,
1774477840285,pending,VVVUSDT,SHORT,short_exhaustion_retest,,VVVUSDT-SHORT-EXH-1774476900000,VVVUSDT-SHORT-EXH-1774476900000,,/root/binance_bot_signals/review_snapshots/20260325/VVVUSDT_SHORT_short_exhaustion_retest_pending_1774476900000.png,1h,15m,6.657,,,,,1h exhaustion 25/35 + 15m breakdown 30/30 -> retest fail pending,
1774478005868,pending,MONUSDT,LONG,long_breakout_retest,,MONUSDT-LONG-1774477500000,MONUSDT-LONG-1774477500000,,/root/binance_bot_signals/review_snapshots/20260325/MONUSDT_LONG_long_breakout_retest_pending_1774477500000.png,1h,5m,0.02597,,,,,OI jump 2.14% + breakout pending + 15m up + 1h flat,
1774478787018,confirmed,ATHUSDT,SHORT,short_exhaustion_retest,ATHUSDT-SHORT-1774476000000-2,,ATHUSDT-SHORT-1774476000000-2,,/root/binance_bot_signals/review_snapshots/20260325/ATHUSDT_SHORT_short_exhaustion_retest_confirmed_1774476000000.png,1h,15m,0.00765,0.007594,0.00782182,0.00736618,0.00713836,1h exhaustion 35/35 + 15m breakdown 27/30 -> retest fail retest fail + 15m retest 35/35,
1774479759223,closed,DOTUSDT,SHORT,short_exhaustion_retest,DOTUSDT-SHORT-1774446300000-2,,DOTUSDT-SHORT-1774446300000-2,EXPIRED,/root/binance_bot_signals/review_snapshots/20260325/DOTUSDT_SHORT_short_exhaustion_retest_closed_1774446300000.png,1h,15m,1.377,1.369,1.41007,1.32793,1.2868600000000001,EXPIRED | r=0.29 | max bars reached,
1774482342254,pending,SIGNUSDT,SHORT,short_exhaustion_retest,,SIGNUSDT-SHORT-EXH-1774481400000,SIGNUSDT-SHORT-EXH-1774481400000,,/root/binance_bot_signals/review_snapshots/20260325/SIGNUSDT_SHORT_short_exhaustion_retest_pending_1774481400000.png,1h,15m,0.04108,,,,,1h exhaustion 33/35 + 15m breakdown 29/30 -> retest fail pending,
1774483306847,pending,BEATUSDT,LONG,long_breakout_retest,,BEATUSDT-LONG-1774482900000,BEATUSDT-LONG-1774482900000,,/root/binance_bot_signals/review_snapshots/20260326/BEATUSDT_LONG_long_breakout_retest_pending_1774482900000.png,1h,5m,0.5938,,,,,OI jump 3.77% + breakout pending + 15m flat + 1h flat,
1774483924992,pending,ONTUSDT,LONG,long_breakout_retest,,ONTUSDT-LONG-1774483500000,ONTUSDT-LONG-1774483500000,,/root/binance_bot_signals/review_snapshots/20260326/ONTUSDT_LONG_long_breakout_retest_pending_1774483500000.png,1h,5m,0.0607,,,,,OI jump 2.93% + breakout pending + 15m flat + 1h up,
1774484107839,pending,CFGUSDT,SHORT,short_exhaustion_retest,,CFGUSDT-SHORT-EXH-1774483200000,CFGUSDT-SHORT-EXH-1774483200000,,/root/binance_bot_signals/review_snapshots/20260326/CFGUSDT_SHORT_short_exhaustion_retest_pending_1774483200000.png,1h,15m,0.1403,,,,,1h exhaustion 25/35 + 15m breakdown 30/30 -> retest fail pending,
1774484119671,pending,BARDUSDT,SHORT,short_exhaustion_retest,,BARDUSDT-SHORT-EXH-1774483200000,BARDUSDT-SHORT-EXH-1774483200000,,/root/binance_bot_signals/review_snapshots/20260326/BARDUSDT_SHORT_short_exhaustion_retest_pending_1774483200000.png,1h,15m,0.4481,,,,,1h exhaustion 33/35 + 15m breakdown 26/30 -> retest fail pending,
1774484244420,closed,SOLUSDT,SHORT,short_exhaustion_retest,SOLUSDT-SHORT-1774450800000-2,,SOLUSDT-SHORT-1774450800000-2,EXPIRED,/root/binance_bot_signals/review_snapshots/20260326/SOLUSDT_SHORT_short_exhaustion_retest_closed_1774450800000.png,1h,15m,91.86,91.61,94.3583,88.8617,86.1134,EXPIRED | r=-0.01 | max bars reached,
1774484246881,confirmed,SIGNUSDT,SHORT,short_exhaustion_retest,SIGNUSDT-SHORT-1774481400000-2,,SIGNUSDT-SHORT-1774481400000-2,,/root/binance_bot_signals/review_snapshots/20260326/SIGNUSDT_SHORT_short_exhaustion_retest_confirmed_1774481400000.png,1h,15m,0.04108,0.04086,0.0420858,0.0396342,0.0384084,1h exhaustion 33/35 + 15m breakdown 29/30 -> retest fail retest fail + 15m retest 35/35,
1774485050859,confirmed,BARDUSDT,SHORT,short_exhaustion_retest,BARDUSDT-SHORT-1774483200000-1,,BARDUSDT-SHORT-1774483200000-1,,/root/binance_bot_signals/review_snapshots/20260326/BARDUSDT_SHORT_short_exhaustion_retest_confirmed_1774483200000.png,1h,15m,0.4481,0.4465,0.459895,0.433105,0.41971,1h exhaustion 33/35 + 15m breakdown 26/30 -> retest fail retest fail + 15m retest 35/35,
1774486012322,closed,LTCUSDT,SHORT,short_exhaustion_retest,LTCUSDT-SHORT-1774452600000-2,,LTCUSDT-SHORT-1774452600000-2,EXPIRED,/root/binance_bot_signals/review_snapshots/20260326/LTCUSDT_SHORT_short_exhaustion_retest_closed_1774452600000.png,1h,15m,56.11,56.06,57.741800000000005,54.3782,52.6964,EXPIRED | r=-0.23 | max bars reached,
1774486013995,closed,ATHUSDT,SHORT,short_exhaustion_retest,ATHUSDT-SHORT-1774476000000-2,,ATHUSDT-SHORT-1774476000000-2,LOSS_STOP,/root/binance_bot_signals/review_snapshots/20260326/ATHUSDT_SHORT_short_exhaustion_retest_closed_1774476000000.png,1h,15m,0.00765,0.007594,0.00782182,0.00736618,0.00713836,LOSS_STOP | r=-1.00 | stop hit before tp,
1774486029840,pending,JTOUSDT,SHORT,short_exhaustion_retest,,JTOUSDT-SHORT-EXH-1774485000000,JTOUSDT-SHORT-EXH-1774485000000,,/root/binance_bot_signals/review_snapshots/20260326/JTOUSDT_SHORT_short_exhaustion_retest_pending_1774485000000.png,1h,15m,0.3322,,,,,1h exhaustion 33/35 + 15m breakdown 30/30 -> retest fail pending,
1774486688364,pending,BEATUSDT,LONG,long_breakout_retest,,BEATUSDT-LONG-1774486200000,BEATUSDT-LONG-1774486200000,,/root/binance_bot_signals/review_snapshots/20260326/BEATUSDT_LONG_long_breakout_retest_pending_1774486200000.png,1h,5m,0.652,,,,,OI jump 2.50% + breakout pending + 15m flat + 1h flat,
1774486819683,closed,SIGNUSDT,SHORT,short_exhaustion_retest,SIGNUSDT-SHORT-1774481400000-2,,SIGNUSDT-SHORT-1774481400000-2,WIN_TP2,/root/binance_bot_signals/review_snapshots/20260326/SIGNUSDT_SHORT_short_exhaustion_retest_closed_1774481400000.png,1h,15m,0.04108,0.04086,0.0420858,0.0396342,0.0384084,WIN_TP2 | r=2.00 | tp2 hit,
1774486839570,pending,SIGNUSDT,SHORT,short_exhaustion_retest,,SIGNUSDT-SHORT-EXH-1774485900000,SIGNUSDT-SHORT-EXH-1774485900000,,/root/binance_bot_signals/review_snapshots/20260326/SIGNUSDT_SHORT_short_exhaustion_retest_pending_1774485900000.png,1h,15m,0.04036,,,,,1h exhaustion 35/35 + 15m breakdown 29/30 -> retest fail pending,
1774487783623,confirmed,JTOUSDT,SHORT,short_exhaustion_retest,JTOUSDT-SHORT-1774485000000-2,,JTOUSDT-SHORT-1774485000000-2,,/root/binance_bot_signals/review_snapshots/20260326/JTOUSDT_SHORT_short_exhaustion_retest_confirmed_1774485000000.png,1h,15m,0.3322,0.3312,0.341136,0.321264,0.311328,1h exhaustion 33/35 + 15m breakdown 30/30 -> retest fail retest fail + 15m retest 35/35,
1774489902537,pending,SUPERUSDT,LONG,long_breakout_retest,,SUPERUSDT-LONG-1774489500000,SUPERUSDT-LONG-1774489500000,,/root/binance_bot_signals/review_snapshots/20260326/SUPERUSDT_LONG_long_breakout_retest_pending_1774489500000.png,1h,5m,0.1343,,,,,OI jump 13.69% + breakout pending + 15m flat + 1h up,
1774490512527,closed,BARDUSDT,SHORT,short_exhaustion_retest,BARDUSDT-SHORT-1774483200000-1,,BARDUSDT-SHORT-1774483200000-1,WIN_TP2,/root/binance_bot_signals/review_snapshots/20260326/BARDUSDT_SHORT_short_exhaustion_retest_closed_1774483200000.png,1h,15m,0.4481,0.4465,0.459895,0.433105,0.41971,WIN_TP2 | r=2.00 | tp2 hit,
1774490531443,pending,FILUSDT,SHORT,short_exhaustion_retest,,FILUSDT-SHORT-EXH-1774489500000,FILUSDT-SHORT-EXH-1774489500000,,/root/binance_bot_signals/review_snapshots/20260326/FILUSDT_SHORT_short_exhaustion_retest_pending_1774489500000.png,1h,15m,0.923,,,,,1h exhaustion 27/35 + 15m breakdown 28/30 -> retest fail pending,
1774490548811,pending,JCTUSDT,LONG,long_breakout_retest,,JCTUSDT-LONG-1774490100000,JCTUSDT-LONG-1774490100000,,/root/binance_bot_signals/review_snapshots/20260326/JCTUSDT_LONG_long_breakout_retest_pending_1774490100000.png,1h,5m,0.002813,,,,,OI jump 2.01% + breakout pending + 15m up + 1h up,
1774491321465,closed,ZROUSDT,SHORT,short_exhaustion_retest,ZROUSDT-SHORT-1774458000000-1,,ZROUSDT-SHORT-1774458000000-1,EXPIRED,/root/binance_bot_signals/review_snapshots/20260326/ZROUSDT_SHORT_short_exhaustion_retest_closed_1774458000000.png,1h,15m,2.1706,2.1592,2.223976,2.0944239999999996,2.0296479999999995,EXPIRED | r=0.51 | max bars reached,
1774491336073,pending,LINKUSDT,SHORT,short_exhaustion_retest,,LINKUSDT-SHORT-EXH-1774490400000,LINKUSDT-SHORT-EXH-1774490400000,,/root/binance_bot_signals/review_snapshots/20260326/LINKUSDT_SHORT_short_exhaustion_retest_pending_1774490400000.png,1h,15m,9.338,,,,,1h exhaustion 25/35 + 15m breakdown 25/30 -> retest fail pending,
1774491337829,pending,AVAXUSDT,SHORT,short_exhaustion_retest,,AVAXUSDT-SHORT-EXH-1774490400000,AVAXUSDT-SHORT-EXH-1774490400000,,/root/binance_bot_signals/review_snapshots/20260326/AVAXUSDT_SHORT_short_exhaustion_retest_pending_1774490400000.png,1h,15m,9.641,,,,,1h exhaustion 27/35 + 15m breakdown 28/30 -> retest fail pending,
1774491339098,pending,TRUMPUSDT,SHORT,short_exhaustion_retest,,TRUMPUSDT-SHORT-EXH-1774490400000,TRUMPUSDT-SHORT-EXH-1774490400000,,/root/binance_bot_signals/review_snapshots/20260326/TRUMPUSDT_SHORT_short_exhaustion_retest_pending_1774490400000.png,1h,15m,3.258,,,,,1h exhaustion 31/35 + 15m breakdown 25/30 -> retest fail pending,
1774491342834,pending,WLDUSDT,SHORT,short_exhaustion_retest,,WLDUSDT-SHORT-EXH-1774490400000,WLDUSDT-SHORT-EXH-1774490400000,,/root/binance_bot_signals/review_snapshots/20260326/WLDUSDT_SHORT_short_exhaustion_retest_pending_1774490400000.png,1h,15m,0.3194,,,,,1h exhaustion 25/35 + 15m breakdown 24/30 -> retest fail pending,
1774491346023,pending,XLMUSDT,SHORT,short_exhaustion_retest,,XLMUSDT-SHORT-EXH-1774490400000,XLMUSDT-SHORT-EXH-1774490400000,,/root/binance_bot_signals/review_snapshots/20260326/XLMUSDT_SHORT_short_exhaustion_retest_pending_1774490400000.png,1h,15m,0.17671,,,,,1h exhaustion 35/35 + 15m breakdown 26/30 -> retest fail pending,
1774491349218,pending,LTCUSDT,SHORT,short_exhaustion_retest,,LTCUSDT-SHORT-EXH-1774490400000,LTCUSDT-SHORT-EXH-1774490400000,,/root/binance_bot_signals/review_snapshots/20260326/LTCUSDT_SHORT_short_exhaustion_retest_pending_1774490400000.png,1h,15m,56.26,,,,,1h exhaustion 25/35 + 15m breakdown 25/30 -> retest fail pending,
1774491352849,pending,FARTCOINUSDT,SHORT,short_exhaustion_retest,,FARTCOINUSDT-SHORT-EXH-1774490400000,FARTCOINUSDT-SHORT-EXH-1774490400000,,/root/binance_bot_signals/review_snapshots/20260326/FARTCOINUSDT_SHORT_short_exhaustion_retest_pending_1774490400000.png,1h,15m,0.1901,,,,,1h exhaustion 23/35 + 15m breakdown 25/30 -> retest fail pending,
1774491361357,pending,WLFIUSDT,SHORT,short_exhaustion_retest,,WLFIUSDT-SHORT-EXH-1774490400000,WLFIUSDT-SHORT-EXH-1774490400000,,/root/binance_bot_signals/review_snapshots/20260326/WLFIUSDT_SHORT_short_exhaustion_retest_pending_1774490400000.png,1h,15m,0.1018,,,,,1h exhaustion 25/35 + 15m breakdown 25/30 -> retest fail pending,
1774492299336,confirmed,XLMUSDT,SHORT,short_exhaustion_retest,XLMUSDT-SHORT-1774490400000-1,,XLMUSDT-SHORT-1774490400000-1,,/root/binance_bot_signals/review_snapshots/20260326/XLMUSDT_SHORT_short_exhaustion_retest_confirmed_1774490400000.png,1h,15m,0.17671,0.17632,0.1816096,0.1710304,0.1657408,1h exhaustion 35/35 + 15m breakdown 26/30 -> retest fail retest fail + 15m retest 35/35,
1774492300748,confirmed,LTCUSDT,SHORT,short_exhaustion_retest,LTCUSDT-SHORT-1774490400000-1,,LTCUSDT-SHORT-1774490400000-1,,/root/binance_bot_signals/review_snapshots/20260326/LTCUSDT_SHORT_short_exhaustion_retest_confirmed_1774490400000.png,1h,15m,56.26,56.02,57.7006,54.339400000000005,52.65880000000001,1h exhaustion 25/35 + 15m breakdown 25/30 -> retest fail retest fail + 15m retest 35/35,
1774492302968,pending,SOLUSDT,SHORT,short_exhaustion_retest,,SOLUSDT-SHORT-EXH-1774491300000,SOLUSDT-SHORT-EXH-1774491300000,,/root/binance_bot_signals/review_snapshots/20260326/SOLUSDT_SHORT_short_exhaustion_retest_pending_1774491300000.png,1h,15m,91.38,,,,,1h exhaustion 31/35 + 15m breakdown 28/30 -> retest fail pending,
1774492314731,pending,LINKUSDT,SHORT,short_exhaustion_retest,,LINKUSDT-SHORT-EXH-1774491300000,LINKUSDT-SHORT-EXH-1774491300000,,/root/binance_bot_signals/review_snapshots/20260326/LINKUSDT_SHORT_short_exhaustion_retest_pending_1774491300000.png,1h,15m,9.32,,,,,1h exhaustion 25/35 + 15m breakdown 29/30 -> retest fail pending,
1774492318899,pending,VVVUSDT,SHORT,short_exhaustion_retest,,VVVUSDT-SHORT-EXH-1774491300000,VVVUSDT-SHORT-EXH-1774491300000,,/root/binance_bot_signals/review_snapshots/20260326/VVVUSDT_SHORT_short_exhaustion_retest_pending_1774491300000.png,1h,15m,6.445,,,,,1h exhaustion 33/35 + 15m breakdown 25/30 -> retest fail pending,
1774492331806,pending,1000BONKUSDT,SHORT,short_exhaustion_retest,,1000BONKUSDT-SHORT-EXH-1774491300000,1000BONKUSDT-SHORT-EXH-1774491300000,,/root/binance_bot_signals/review_snapshots/20260326/1000BONKUSDT_SHORT_short_exhaustion_retest_pending_1774491300000.png,1h,15m,0.006156,,,,,1h exhaustion 35/35 + 15m breakdown 25/30 -> retest fail pending,
